po_id,supplier,destination_location,order_date,expected_receipt_date,order_status,currency,payment_terms_days
PO-20231125-001514,Maestranza Integral,CD Santiago,2023-11-25,2023-12-30,received,CLP,30
PO-20231125-001748,Pacific Seal Supply,CD Santiago,2023-11-25,2024-04-23,received,CLP,45
PO-20231125-002001,Industrial Flow Partners,CD Santiago,2023-11-25,2024-05-23,received,CLP,60
PO-20231125-002474,Hydroline Andina,CD Santiago,2023-11-25,2023-12-16,received,CLP,30
PO-20231126-000118,Andes Motion,CD Santiago,2023-11-26,2024-02-24,received,CLP,45
PO-20231126-001614,Hydroline Andina,CD Santiago,2023-11-26,2023-12-17,received,CLP,30
PO-20231126-001925,Tecfluid Norte,CD Santiago,2023-11-26,2024-01-20,received,CLP,30
PO-20231127-000012,Maestranza Integral,CD Santiago,2023-11-27,2024-01-01,received,CLP,30
PO-20231127-002142,Maestranza Integral,CD Santiago,2023-11-27,2024-01-01,received,CLP,30
PO-20231127-002745,Tecfluid Norte,CD Santiago,2023-11-27,2024-01-21,received,CLP,30
PO-20231128-000511,Industrial Flow Partners,CD Santiago,2023-11-28,2024-05-26,received,CLP,60
PO-20231128-001092,Maestranza Integral,CD Santiago,2023-11-28,2024-01-02,received,CLP,30
PO-20231128-001150,Pacific Seal Supply,CD Santiago,2023-11-28,2024-04-26,received,CLP,45
PO-20231128-002110,Maestranza Integral,CD Santiago,2023-11-28,2024-01-02,received,CLP,30
PO-20231128-002693,Maestranza Integral,CD Santiago,2023-11-28,2024-01-02,received,CLP,30
PO-20231129-000027,Industrial Flow Partners,CD Santiago,2023-11-29,2024-05-27,received,CLP,60
PO-20231129-000931,Tecfluid Norte,CD Santiago,2023-11-29,2024-01-23,received,CLP,30
PO-20231129-001466,Pacific Seal Supply,CD Santiago,2023-11-29,2024-04-27,received,CLP,45
PO-20231129-002909,Maestranza Integral,CD Santiago,2023-11-29,2024-01-03,received,CLP,30
PO-20231130-000568,Andes Motion,CD Santiago,2023-11-30,2024-02-28,received,CLP,45
PO-20231130-002667,Maestranza Integral,CD Santiago,2023-11-30,2024-01-04,received,CLP,30
PO-20231130-002848,Industrial Flow Partners,CD Santiago,2023-11-30,2024-05-28,received,CLP,60
PO-20231201-001024,Andes Motion,CD Santiago,2023-12-01,2024-02-29,received,CLP,45
PO-20231201-001163,Pacific Seal Supply,CD Santiago,2023-12-01,2024-04-29,received,CLP,45
PO-20231201-001636,Industrial Flow Partners,CD Santiago,2023-12-01,2024-05-29,received,CLP,60
PO-20231201-002349,Hydroline Andina,CD Santiago,2023-12-01,2023-12-22,received,CLP,30
PO-20231201-002396,Hydroline Andina,CD Santiago,2023-12-01,2023-12-22,received,CLP,30
PO-20231202-000264,Hydroline Andina,CD Santiago,2023-12-02,2023-12-23,received,CLP,30
PO-20231203-001481,Andes Motion,CD Santiago,2023-12-03,2024-03-02,received,CLP,45
PO-20231203-002269,Andes Motion,CD Santiago,2023-12-03,2024-03-02,received,CLP,45
PO-20231203-002511,Andes Motion,CD Santiago,2023-12-03,2024-03-02,received,CLP,45
PO-20231203-002542,Maestranza Integral,CD Santiago,2023-12-03,2024-01-07,received,CLP,30
PO-20231204-000222,Hydroline Andina,CD Santiago,2023-12-04,2023-12-25,received,CLP,30
PO-20231204-001068,Tecfluid Norte,CD Santiago,2023-12-04,2024-01-28,received,CLP,30
PO-20231204-002596,Maestranza Integral,CD Santiago,2023-12-04,2024-01-08,received,CLP,30
PO-20231205-000526,Hydroline Andina,CD Santiago,2023-12-05,2023-12-26,received,CLP,30
PO-20231205-000898,Hydroline Andina,CD Santiago,2023-12-05,2023-12-26,received,CLP,30
PO-20231205-001589,Tecfluid Norte,CD Santiago,2023-12-05,2024-01-29,received,CLP,30
PO-20231205-001627,Industrial Flow Partners,CD Santiago,2023-12-05,2024-06-02,received,CLP,60
PO-20231205-001859,Hydroline Andina,CD Santiago,2023-12-05,2023-12-26,received,CLP,30
PO-20231205-003153,Pacific Seal Supply,CD Santiago,2023-12-05,2024-05-03,received,CLP,45
PO-20231207-000148,Hydroline Andina,CD Santiago,2023-12-07,2023-12-28,received,CLP,30
PO-20231207-000327,Tecfluid Norte,CD Santiago,2023-12-07,2024-01-31,received,CLP,30
PO-20231207-000688,Industrial Flow Partners,CD Santiago,2023-12-07,2024-06-04,received,CLP,60
PO-20231207-000743,Hydroline Andina,CD Santiago,2023-12-07,2023-12-28,received,CLP,30
PO-20231207-001187,Tecfluid Norte,CD Santiago,2023-12-07,2024-01-31,received,CLP,30
PO-20231207-002507,Pacific Seal Supply,CD Santiago,2023-12-07,2024-05-05,received,CLP,45
PO-20231208-000287,Andes Motion,CD Santiago,2023-12-08,2024-03-07,received,CLP,45
PO-20231208-001552,Hydroline Andina,CD Santiago,2023-12-08,2023-12-29,received,CLP,30
PO-20231209-000108,Hydroline Andina,CD Santiago,2023-12-09,2023-12-30,received,CLP,30
PO-20231209-001103,Hydroline Andina,CD Santiago,2023-12-09,2023-12-30,received,CLP,30
PO-20231210-000385,Hydroline Andina,CD Santiago,2023-12-10,2023-12-31,received,CLP,30
PO-20231210-000800,Maestranza Integral,CD Santiago,2023-12-10,2024-01-14,received,CLP,30
PO-20231210-002307,Andes Motion,CD Santiago,2023-12-10,2024-03-09,received,CLP,45
PO-20231211-000245,Tecfluid Norte,CD Santiago,2023-12-11,2024-02-04,received,CLP,30
PO-20231211-002536,Hydroline Andina,CD Santiago,2023-12-11,2024-01-01,received,CLP,30
PO-20231211-002578,Maestranza Integral,CD Santiago,2023-12-11,2024-01-15,received,CLP,30
PO-20231212-001199,Hydroline Andina,CD Santiago,2023-12-12,2024-01-02,received,CLP,30
PO-20231212-002502,Tecfluid Norte,CD Santiago,2023-12-12,2024-02-05,received,CLP,30
PO-20231212-002964,Pacific Seal Supply,CD Santiago,2023-12-12,2024-05-10,received,CLP,45
PO-20231213-000300,Industrial Flow Partners,CD Santiago,2023-12-13,2024-06-10,received,CLP,60
PO-20231213-000428,Tecfluid Norte,CD Santiago,2023-12-13,2024-02-06,received,CLP,30
PO-20231214-001453,Industrial Flow Partners,CD Santiago,2023-12-14,2024-06-11,received,CLP,60
PO-20231214-001604,Andes Motion,CD Santiago,2023-12-14,2024-03-13,received,CLP,45
PO-20231214-001822,Andes Motion,CD Santiago,2023-12-14,2024-03-13,received,CLP,45
PO-20231214-001851,Andes Motion,CD Santiago,2023-12-14,2024-03-13,received,CLP,45
PO-20231214-003187,Hydroline Andina,CD Santiago,2023-12-14,2024-01-04,received,CLP,30
PO-20231215-002058,Hydroline Andina,CD Santiago,2023-12-15,2024-01-05,received,CLP,30
PO-20231216-001394,Andes Motion,CD Santiago,2023-12-16,2024-03-15,received,CLP,45
PO-20231216-002475,Hydroline Andina,CD Santiago,2023-12-16,2024-01-06,received,CLP,30
PO-20231217-000570,Andes Motion,CD Santiago,2023-12-17,2024-03-16,received,CLP,45
PO-20231217-000862,Hydroline Andina,CD Santiago,2023-12-17,2024-01-07,received,CLP,30
PO-20231217-001296,Industrial Flow Partners,CD Santiago,2023-12-17,2024-06-14,received,CLP,60
PO-20231217-001359,Tecfluid Norte,CD Santiago,2023-12-17,2024-02-10,received,CLP,30
PO-20231217-002562,Maestranza Integral,CD Santiago,2023-12-17,2024-01-21,received,CLP,30
PO-20231218-002022,Andes Motion,CD Santiago,2023-12-18,2024-03-17,received,CLP,45
PO-20231218-002165,Tecfluid Norte,CD Santiago,2023-12-18,2024-02-11,received,CLP,30
PO-20231218-002450,Hydroline Andina,CD Santiago,2023-12-18,2024-01-08,received,CLP,30
PO-20231219-000932,Tecfluid Norte,CD Santiago,2023-12-19,2024-02-12,received,CLP,30
PO-20231219-002196,Andes Motion,CD Santiago,2023-12-19,2024-03-18,received,CLP,45
PO-20231219-003094,Pacific Seal Supply,CD Santiago,2023-12-19,2024-05-17,received,CLP,45
PO-20231220-001196,Andes Motion,CD Santiago,2023-12-20,2024-03-19,received,CLP,45
PO-20231221-000993,Hydroline Andina,CD Santiago,2023-12-21,2024-01-11,received,CLP,30
PO-20231221-001259,Maestranza Integral,CD Santiago,2023-12-21,2024-01-25,received,CLP,30
PO-20231222-001093,Maestranza Integral,CD Santiago,2023-12-22,2024-01-26,received,CLP,30
PO-20231222-002938,Hydroline Andina,CD Santiago,2023-12-22,2024-01-12,received,CLP,30
PO-20231223-000563,Hydroline Andina,CD Santiago,2023-12-23,2024-01-13,received,CLP,30
PO-20231223-001037,Hydroline Andina,CD Santiago,2023-12-23,2024-01-13,received,CLP,30
PO-20231224-002048,Maestranza Integral,CD Santiago,2023-12-24,2024-01-28,received,CLP,30
PO-20231227-000130,Industrial Flow Partners,CD Santiago,2023-12-27,2024-06-24,received,CLP,60
PO-20231227-000265,Hydroline Andina,CD Santiago,2023-12-27,2024-01-17,received,CLP,30
PO-20231227-001146,Maestranza Integral,CD Santiago,2023-12-27,2024-01-31,received,CLP,30
PO-20231227-002270,Andes Motion,CD Santiago,2023-12-27,2024-03-26,received,CLP,45
PO-20231227-002988,Hydroline Andina,CD Santiago,2023-12-27,2024-01-17,received,CLP,30
PO-20231228-000336,Hydroline Andina,CD Santiago,2023-12-28,2024-01-18,received,CLP,30
PO-20231228-000899,Hydroline Andina,CD Santiago,2023-12-28,2024-01-18,received,CLP,30
PO-20231228-001973,Pacific Seal Supply,CD Santiago,2023-12-28,2024-05-26,received,CLP,45
PO-20231228-002885,Hydroline Andina,CD Santiago,2023-12-28,2024-01-18,received,CLP,30
PO-20231229-000711,Hydroline Andina,CD Santiago,2023-12-29,2024-01-19,received,CLP,30
PO-20231229-000723,Hydroline Andina,CD Santiago,2023-12-29,2024-01-19,received,CLP,30
PO-20231229-003154,Pacific Seal Supply,CD Santiago,2023-12-29,2024-05-27,received,CLP,45
PO-20231230-001826,Industrial Flow Partners,CD Santiago,2023-12-30,2024-06-27,received,CLP,60
PO-20231231-000448,Industrial Flow Partners,CD Santiago,2023-12-31,2024-06-28,received,CLP,60
PO-20231231-000979,Pacific Seal Supply,CD Santiago,2023-12-31,2024-05-29,received,CLP,45
PO-20231231-001034,Industrial Flow Partners,CD Santiago,2023-12-31,2024-06-28,received,CLP,60
PO-20240101-000757,Maestranza Integral,CD Santiago,2024-01-01,2024-02-05,received,CLP,30
PO-20240101-000770,Hydroline Andina,CD Santiago,2024-01-01,2024-01-22,received,CLP,30
PO-20240101-001323,Maestranza Integral,CD Santiago,2024-01-01,2024-02-05,received,CLP,30
PO-20240101-001926,Tecfluid Norte,CD Santiago,2024-01-01,2024-02-25,received,CLP,30
PO-20240101-002170,Hydroline Andina,CD Santiago,2024-01-01,2024-01-22,received,CLP,30
PO-20240101-002623,Pacific Seal Supply,CD Santiago,2024-01-01,2024-05-30,received,CLP,45
PO-20240102-001176,Industrial Flow Partners,CD Santiago,2024-01-02,2024-06-30,received,CLP,60
PO-20240102-001684,Maestranza Integral,CD Santiago,2024-01-02,2024-02-06,received,CLP,30
PO-20240102-001722,Hydroline Andina,CD Santiago,2024-01-02,2024-01-23,received,CLP,30
PO-20240102-002018,Andes Motion,CD Santiago,2024-01-02,2024-04-01,received,CLP,45
PO-20240102-002707,Industrial Flow Partners,CD Santiago,2024-01-02,2024-06-30,received,CLP,60
PO-20240102-003178,Pacific Seal Supply,CD Santiago,2024-01-02,2024-05-31,received,CLP,45
PO-20240103-000665,Andes Motion,CD Santiago,2024-01-03,2024-04-02,received,CLP,45
PO-20240103-000944,Industrial Flow Partners,CD Santiago,2024-01-03,2024-07-01,received,CLP,60
PO-20240103-002849,Industrial Flow Partners,CD Santiago,2024-01-03,2024-07-01,received,CLP,60
PO-20240103-002857,Industrial Flow Partners,CD Santiago,2024-01-03,2024-07-01,received,CLP,60
PO-20240104-000386,Hydroline Andina,CD Santiago,2024-01-04,2024-01-25,received,CLP,30
PO-20240104-002310,Pacific Seal Supply,CD Santiago,2024-01-04,2024-06-02,received,CLP,45
PO-20240104-002418,Hydroline Andina,CD Santiago,2024-01-04,2024-01-25,received,CLP,30
PO-20240105-000208,Tecfluid Norte,CD Santiago,2024-01-05,2024-02-29,received,CLP,30
PO-20240105-002694,Maestranza Integral,CD Santiago,2024-01-05,2024-02-09,received,CLP,30
PO-20240106-000412,Industrial Flow Partners,CD Santiago,2024-01-06,2024-07-04,received,CLP,60
PO-20240107-001802,Tecfluid Norte,CD Santiago,2024-01-07,2024-03-02,received,CLP,30
PO-20240107-003066,Maestranza Integral,CD Santiago,2024-01-07,2024-02-11,received,CLP,30
PO-20240108-000188,Hydroline Andina,CD Santiago,2024-01-08,2024-01-29,received,CLP,30
PO-20240108-000548,Maestranza Integral,CD Santiago,2024-01-08,2024-02-12,received,CLP,30
PO-20240108-001562,Maestranza Integral,CD Santiago,2024-01-08,2024-02-12,received,CLP,30
PO-20240108-001883,Tecfluid Norte,CD Santiago,2024-01-08,2024-03-03,received,CLP,30
PO-20240108-001964,Pacific Seal Supply,CD Santiago,2024-01-08,2024-06-06,received,CLP,45
PO-20240108-002143,Maestranza Integral,CD Santiago,2024-01-08,2024-02-12,received,CLP,30
PO-20240109-000057,Hydroline Andina,CD Santiago,2024-01-09,2024-01-30,received,CLP,30
PO-20240109-001914,Andes Motion,CD Santiago,2024-01-09,2024-04-08,received,CLP,45
PO-20240109-002203,Andes Motion,CD Santiago,2024-01-09,2024-04-08,received,CLP,45
PO-20240110-000401,Industrial Flow Partners,CD Santiago,2024-01-10,2024-07-08,received,CLP,60
PO-20240110-000493,Industrial Flow Partners,CD Santiago,2024-01-10,2024-07-08,received,CLP,60
PO-20240110-000734,Pacific Seal Supply,CD Santiago,2024-01-10,2024-06-08,received,CLP,45
PO-20240110-000747,Andes Motion,CD Santiago,2024-01-10,2024-04-09,received,CLP,45
PO-20240110-000789,Tecfluid Norte,CD Santiago,2024-01-10,2024-03-05,received,CLP,30
PO-20240110-002026,Andes Motion,CD Santiago,2024-01-10,2024-04-09,received,CLP,45
PO-20240111-001978,Tecfluid Norte,CD Santiago,2024-01-11,2024-03-06,received,CLP,30
PO-20240111-002350,Hydroline Andina,CD Santiago,2024-01-11,2024-02-01,received,CLP,30
PO-20240112-002164,Andes Motion,CD Santiago,2024-01-12,2024-04-11,received,CLP,45
PO-20240112-002965,Pacific Seal Supply,CD Santiago,2024-01-12,2024-06-10,received,CLP,45
PO-20240113-002920,Pacific Seal Supply,CD Santiago,2024-01-13,2024-06-11,received,CLP,45
PO-20240114-000615,Andes Motion,CD Santiago,2024-01-14,2024-04-13,received,CLP,45
PO-20240114-000971,Pacific Seal Supply,CD Santiago,2024-01-14,2024-06-12,received,CLP,45
PO-20240114-001216,Tecfluid Norte,CD Santiago,2024-01-14,2024-03-09,received,CLP,30
PO-20240115-000933,Tecfluid Norte,CD Santiago,2024-01-15,2024-03-10,received,CLP,30
PO-20240115-001380,Hydroline Andina,CD Santiago,2024-01-15,2024-02-05,received,CLP,30
PO-20240115-002563,Maestranza Integral,CD Santiago,2024-01-15,2024-02-19,received,CLP,30
PO-20240116-002838,Andes Motion,CD Santiago,2024-01-16,2024-04-15,received,CLP,45
PO-20240117-002111,Maestranza Integral,CD Santiago,2024-01-17,2024-02-21,received,CLP,30
PO-20240117-003170,Andes Motion,CD Santiago,2024-01-17,2024-04-16,received,CLP,45
PO-20240118-001429,Maestranza Integral,CD Santiago,2024-01-18,2024-02-22,received,CLP,30
PO-20240118-001590,Tecfluid Norte,CD Santiago,2024-01-18,2024-03-13,received,CLP,30
PO-20240119-000164,Industrial Flow Partners,CD Santiago,2024-01-19,2024-07-17,received,CLP,60
PO-20240119-000908,Pacific Seal Supply,CD Santiago,2024-01-19,2024-06-17,received,CLP,45
PO-20240119-001395,Andes Motion,CD Santiago,2024-01-19,2024-04-18,received,CLP,45
PO-20240119-001899,Tecfluid Norte,CD Santiago,2024-01-19,2024-03-14,received,CLP,30
PO-20240119-002064,Pacific Seal Supply,CD Santiago,2024-01-19,2024-06-17,received,CLP,45
PO-20240119-002579,Maestranza Integral,CD Santiago,2024-01-19,2024-02-23,received,CLP,30
PO-20240119-002954,Andes Motion,CD Santiago,2024-01-19,2024-04-18,received,CLP,45
PO-20240120-000319,Andes Motion,CD Santiago,2024-01-20,2024-04-19,received,CLP,45
PO-20240120-002088,Hydroline Andina,CD Santiago,2024-01-20,2024-02-10,received,CLP,30
PO-20240120-002387,Andes Motion,CD Santiago,2024-01-20,2024-04-19,received,CLP,45
PO-20240121-000575,Andes Motion,CD Santiago,2024-01-21,2024-04-20,received,CLP,45
PO-20240121-001974,Pacific Seal Supply,CD Santiago,2024-01-21,2024-06-19,received,CLP,45
PO-20240121-002451,Hydroline Andina,CD Santiago,2024-01-21,2024-02-11,received,CLP,30
PO-20240121-002670,Maestranza Integral,CD Santiago,2024-01-21,2024-02-25,received,CLP,30
PO-20240122-000080,Maestranza Integral,CD Santiago,2024-01-22,2024-02-26,received,CLP,30
PO-20240122-000100,Andes Motion,CD Santiago,2024-01-22,2024-04-21,received,CLP,45
PO-20240122-002419,Hydroline Andina,CD Santiago,2024-01-22,2024-02-12,received,CLP,30
PO-20240122-002776,Tecfluid Norte,CD Santiago,2024-01-22,2024-03-17,received,CLP,30
PO-20240123-000658,Industrial Flow Partners,CD Santiago,2024-01-23,2024-07-21,received,CLP,60
PO-20240123-003155,Pacific Seal Supply,CD Santiago,2024-01-23,2024-06-21,received,CLP,45
PO-20240125-000712,Hydroline Andina,CD Santiago,2024-01-25,2024-02-15,received,CLP,30
PO-20240125-002545,Tecfluid Norte,CD Santiago,2024-01-25,2024-03-20,received,CLP,30
PO-20240125-002639,Andes Motion,CD Santiago,2024-01-25,2024-04-24,received,CLP,45
PO-20240126-000863,Hydroline Andina,CD Santiago,2024-01-26,2024-02-16,received,CLP,30
PO-20240126-001644,Tecfluid Norte,CD Santiago,2024-01-26,2024-03-21,received,CLP,30
PO-20240127-000994,Hydroline Andina,CD Santiago,2024-01-27,2024-02-17,received,CLP,30
PO-20240127-001723,Hydroline Andina,CD Santiago,2024-01-27,2024-02-17,received,CLP,30
PO-20240127-003073,Maestranza Integral,CD Santiago,2024-01-27,2024-03-02,received,CLP,30
PO-20240128-000205,Pacific Seal Supply,CD Santiago,2024-01-28,2024-06-26,received,CLP,45
PO-20240128-000479,Maestranza Integral,CD Santiago,2024-01-28,2024-03-03,received,CLP,30
PO-20240128-000945,Industrial Flow Partners,CD Santiago,2024-01-28,2024-07-26,received,CLP,60
PO-20240128-001132,Maestranza Integral,CD Santiago,2024-01-28,2024-03-03,received,CLP,30
PO-20240128-002597,Maestranza Integral,CD Santiago,2024-01-28,2024-03-03,received,CLP,30
PO-20240128-002904,Pacific Seal Supply,CD Santiago,2024-01-28,2024-06-26,received,CLP,45
PO-20240129-001685,Maestranza Integral,CD Santiago,2024-01-29,2024-03-04,received,CLP,30
PO-20240129-001993,Tecfluid Norte,CD Santiago,2024-01-29,2024-03-24,received,CLP,30
PO-20240129-002704,Hydroline Andina,CD Santiago,2024-01-29,2024-02-19,received,CLP,30
PO-20240130-001110,Tecfluid Norte,CD Santiago,2024-01-30,2024-03-25,received,CLP,30
PO-20240130-001532,Pacific Seal Supply,CD Santiago,2024-01-30,2024-06-28,received,CLP,45
PO-20240130-002049,Maestranza Integral,CD Santiago,2024-01-30,2024-03-05,received,CLP,30
PO-20240130-002989,Hydroline Andina,CD Santiago,2024-01-30,2024-02-20,received,CLP,30
PO-20240131-001749,Pacific Seal Supply,CD Santiago,2024-01-31,2024-06-29,received,CLP,45
PO-20240131-003136,Andes Motion,CD Santiago,2024-01-31,2024-04-30,received,CLP,45
PO-20240201-000429,Tecfluid Norte,CD Santiago,2024-02-01,2024-03-27,received,CLP,30
PO-20240201-000630,Hydroline Andina,CD Santiago,2024-02-01,2024-02-22,received,CLP,30
PO-20240201-000961,Hydroline Andina,CD Santiago,2024-02-01,2024-02-22,received,CLP,30
PO-20240201-001018,Andes Motion,CD Santiago,2024-02-01,2024-05-01,received,CLP,45
PO-20240201-001273,Maestranza Integral,CD Santiago,2024-02-01,2024-03-07,received,CLP,30
PO-20240201-002002,Industrial Flow Partners,CD Santiago,2024-02-01,2024-07-30,received,CLP,60
PO-20240202-000232,Industrial Flow Partners,CD Santiago,2024-02-02,2024-07-31,received,CLP,60
PO-20240203-000566,Tecfluid Norte,CD Santiago,2024-02-03,2024-03-29,received,CLP,30
PO-20240203-003095,Pacific Seal Supply,CD Santiago,2024-02-03,2024-07-02,received,CLP,45
PO-20240204-000133,Andes Motion,CD Santiago,2024-02-04,2024-05-04,received,CLP,45
PO-20240204-000494,Industrial Flow Partners,CD Santiago,2024-02-04,2024-08-02,received,CLP,60
PO-20240204-001028,Hydroline Andina,CD Santiago,2024-02-04,2024-02-25,received,CLP,30
PO-20240204-002624,Pacific Seal Supply,CD Santiago,2024-02-04,2024-07-03,received,CLP,45
PO-20240205-000549,Maestranza Integral,CD Santiago,2024-02-05,2024-03-11,received,CLP,30
PO-20240205-000834,Andes Motion,CD Santiago,2024-02-05,2024-05-05,received,CLP,45
PO-20240205-001884,Tecfluid Norte,CD Santiago,2024-02-05,2024-03-31,received,CLP,30
PO-20240205-002886,Hydroline Andina,CD Santiago,2024-02-05,2024-02-26,received,CLP,30
PO-20240205-003051,Hydroline Andina,CD Santiago,2024-02-05,2024-02-26,received,CLP,30
PO-20240206-002095,Pacific Seal Supply,CD Santiago,2024-02-06,2024-07-05,received,CLP,45
PO-20240206-002494,Andes Motion,CD Santiago,2024-02-06,2024-05-06,received,CLP,45
PO-20240207-000358,Hydroline Andina,CD Santiago,2024-02-07,2024-02-28,received,CLP,30
PO-20240207-000527,Hydroline Andina,CD Santiago,2024-02-07,2024-02-28,received,CLP,30
PO-20240207-001430,Maestranza Integral,CD Santiago,2024-02-07,2024-03-13,received,CLP,30
PO-20240207-001628,Industrial Flow Partners,CD Santiago,2024-02-07,2024-08-05,received,CLP,60
PO-20240207-002359,Tecfluid Norte,CD Santiago,2024-02-07,2024-04-02,received,CLP,30
PO-20240207-002420,Hydroline Andina,CD Santiago,2024-02-07,2024-02-28,received,CLP,30
PO-20240207-003165,Tecfluid Norte,CD Santiago,2024-02-07,2024-04-02,received,CLP,30
