receipt_id,po_id,po_line_id,sku,supplier,location,receipt_date,received_qty,unit_cost,total_cost,receipt_status
GR-20231010-003596,PO-20230315-003236,PO-20230315-003236-L01,SKU-00605,Industrial Flow Partners,CD Santiago,2023-10-10,12,2367170.0,28406040.0,received
GR-20231011-000239,PO-20230724-000223,PO-20230724-000223-L01,SKU-00051,Andes Motion,CD Santiago,2023-10-11,13,2453442.0,31894746.0,received
GR-20231011-000498,PO-20230919-000459,PO-20230919-000459-L01,SKU-00094,Hydroline Andina,CD Santiago,2023-10-11,2,64667.0,129334.0,received
GR-20231011-000548,PO-20230913-000506,PO-20230913-000506-L01,SKU-00104,Hydroline Andina,CD Santiago,2023-10-11,2,573884.0,1147768.0,received
GR-20231011-001113,PO-20230906-001016,PO-20230906-001016-L01,SKU-00196,Maestranza Integral,CD Santiago,2023-10-11,20,4353086.0,87061720.0,received
GR-20231011-003625,PO-20230712-003261,PO-20230712-003261-L01,SKU-00609,Andes Motion,CD Santiago,2023-10-11,8,12412.0,99296.0,received
GR-20231011-004510,PO-20230908-004055,PO-20230908-004055-L01,SKU-00775,Maestranza Integral,CD Santiago,2023-10-11,1,284519.0,284519.0,partial
GR-20231012-000483,PO-20230811-000445,PO-20230811-000445-L01,SKU-00087,Tecfluid Norte,CD Santiago,2023-10-12,1,823284.0,823284.0,received
GR-20231012-000769,PO-20230903-000709,PO-20230903-000709-L01,SKU-00137,Maestranza Integral,CD Santiago,2023-10-12,5,3291919.0,16459595.0,received
GR-20231012-001094,PO-20230826-000997,PO-20230826-000997-L01,SKU-00195,Tecfluid Norte,CD Santiago,2023-10-12,6,38367.0,230202.0,received
GR-20231012-001316,PO-20230921-001200,PO-20230921-001200-L01,SKU-00226,Hydroline Andina,CD Santiago,2023-10-12,2,570640.0,1141280.0,received
GR-20231012-001624,PO-20230819-001479,PO-20230819-001479-L01,SKU-00291,Tecfluid Norte,CD Santiago,2023-10-12,38,3207426.0,121882188.0,received
GR-20231012-002234,PO-20230519-002028,PO-20230519-002028-L01,SKU-00392,Pacific Seal Supply,CD Santiago,2023-10-12,10,184334.0,1843340.0,received
GR-20231012-003340,PO-20230309-003013,PO-20230309-003013-L01,SKU-00567,Industrial Flow Partners,CD Santiago,2023-10-12,5,6000637.0,30003185.0,received
GR-20231012-003361,PO-20230707-003032,PO-20230707-003032-L01,SKU-00573,Andes Motion,CD Santiago,2023-10-12,2,1128585.0,2257170.0,received
GR-20231012-004245,PO-20230905-003815,PO-20230905-003815-L01,SKU-00726,Maestranza Integral,CD Santiago,2023-10-12,4,135307.0,541228.0,received
GR-20231012-004714,PO-20230711-004241,PO-20230711-004241-L01,SKU-00798,Andes Motion,CD Santiago,2023-10-12,15,6933.0,103995.0,received
GR-20231013-000843,PO-20230920-000775,PO-20230920-000775-L01,SKU-00150,Hydroline Andina,CD Santiago,2023-10-13,2,314335.0,628670.0,received
GR-20231013-001273,PO-20230710-001161,PO-20230710-001161-L01,SKU-00222,Andes Motion,CD Santiago,2023-10-13,11,339252.0,3731772.0,received
GR-20231014-000730,PO-20230925-000674,PO-20230925-000674-L01,SKU-00134,Hydroline Andina,CD Santiago,2023-10-14,10,298411.0,2984110.0,received
GR-20231014-001750,PO-20230822-001590,PO-20230822-001590-L01,SKU-00311,Tecfluid Norte,CD Santiago,2023-10-14,2,1811078.0,3622156.0,received
GR-20231014-002076,PO-20230901-001888,PO-20230901-001888-L01,SKU-00374,Maestranza Integral,CD Santiago,2023-10-14,8,249155.0,1993240.0,received
GR-20231014-003235,PO-20230919-002919,PO-20230919-002919-L01,SKU-00550,Hydroline Andina,CD Santiago,2023-10-14,2,4328544.0,8657088.0,received
GR-20231015-000703,PO-20230816-000650,PO-20230816-000650-L01,SKU-00129,Tecfluid Norte,CD Santiago,2023-10-15,4,299854.0,1199416.0,received
GR-20231015-000972,PO-20230920-000885,PO-20230920-000885-L01,SKU-00168,Hydroline Andina,CD Santiago,2023-10-15,10,947715.0,9477150.0,received
GR-20231015-002521,PO-20230922-002282,PO-20230922-002282-L01,SKU-00431,Hydroline Andina,CD Santiago,2023-10-15,4,3830209.0,15320836.0,received
GR-20231015-004218,PO-20230425-003789,PO-20230425-003789-L01,SKU-00718,Pacific Seal Supply,CD Santiago,2023-10-15,2,3566970.0,7133940.0,received
GR-20231016-000178,PO-20230824-000164,PO-20230824-000164-L01,SKU-00038,Tecfluid Norte,CD Santiago,2023-10-16,12,1034720.0,12416640.0,received
GR-20231016-000506,PO-20230826-000467,PO-20230826-000467-L01,SKU-00096,Tecfluid Norte,CD Santiago,2023-10-16,7,99556.0,696892.0,received
GR-20231016-002027,PO-20230706-001845,PO-20230706-001845-L01,SKU-00369,Andes Motion,CD Santiago,2023-10-16,4,394981.0,1579924.0,partial
GR-20231016-003420,PO-20230917-003080,PO-20230917-003080-L01,SKU-00580,Hydroline Andina,CD Santiago,2023-10-16,2,3095698.0,6191396.0,received
GR-20231016-003737,PO-20230824-003353,PO-20230824-003353-L01,SKU-00624,Maestranza Integral,CD Santiago,2023-10-16,2,67403.0,134806.0,received
GR-20231017-001874,PO-20230422-001702,PO-20230422-001702-L01,SKU-00343,Industrial Flow Partners,CD Santiago,2023-10-17,2,103153.0,206306.0,received
GR-20231017-003032,PO-20230724-002739,PO-20230724-002739-L01,SKU-00517,Andes Motion,CD Santiago,2023-10-17,10,113127.0,1131270.0,received
GR-20231017-004091,PO-20230809-003676,PO-20230809-003676-L01,SKU-00693,Andes Motion,CD Santiago,2023-10-17,40,2209052.0,88362080.0,received
GR-20231018-000007,PO-20230925-000006,PO-20230925-000006-L01,SKU-00003,Hydroline Andina,CD Santiago,2023-10-18,2,437616.0,875232.0,received
GR-20231018-000667,PO-20230825-000616,PO-20230825-000616-L01,SKU-00124,Tecfluid Norte,CD Santiago,2023-10-18,10,469786.0,4697860.0,received
GR-20231018-000992,PO-20230927-000903,PO-20230927-000903-L01,SKU-00170,Hydroline Andina,CD Santiago,2023-10-18,5,1521952.0,7609760.0,received
GR-20231018-002891,PO-20230925-002612,PO-20230925-002612-L01,SKU-00494,Hydroline Andina,CD Santiago,2023-10-18,16,551488.0,8823808.0,received
GR-20231018-003562,PO-20230927-003204,PO-20230927-003204-L01,SKU-00593,Hydroline Andina,CD Santiago,2023-10-18,4,1307408.0,5229632.0,received
GR-20231018-004210,PO-20230928-003781,PO-20230928-003781-L01,SKU-00713,Hydroline Andina,CD Santiago,2023-10-18,5,67525.0,337625.0,received
GR-20231018-004439,PO-20230910-003992,PO-20230910-003992-L01,SKU-00759,Maestranza Integral,CD Santiago,2023-10-18,10,1144920.0,11449200.0,received
GR-20231018-004677,PO-20230714-004208,PO-20230714-004208-L01,SKU-00794,Andes Motion,CD Santiago,2023-10-18,1,508611.0,508611.0,partial
GR-20231019-000055,PO-20230421-000049,PO-20230421-000049-L01,SKU-00015,Industrial Flow Partners,CD Santiago,2023-10-19,30,3498275.0,104948250.0,received
GR-20231019-000096,PO-20230519-000088,PO-20230519-000088-L01,SKU-00021,Pacific Seal Supply,CD Santiago,2023-10-19,4,5198192.0,20792768.0,received
GR-20231019-000279,PO-20230622-000260,PO-20230622-000260-L01,SKU-00058,Andes Motion,CD Santiago,2023-10-19,7,465144.0,3256008.0,received
GR-20231019-000355,PO-20230702-000329,PO-20230702-000329-L01,SKU-00067,Andes Motion,CD Santiago,2023-10-19,5,87760.0,438800.0,received
GR-20231019-000401,PO-20230501-000373,PO-20230501-000373-L01,SKU-00071,Pacific Seal Supply,CD Santiago,2023-10-19,2,204012.0,408024.0,partial
GR-20231019-000751,PO-20230919-000693,PO-20230919-000693-L01,SKU-00136,Maestranza Integral,CD Santiago,2023-10-19,4,2112798.0,8451192.0,received
GR-20231019-001341,PO-20230914-001223,PO-20230914-001223-L01,SKU-00235,Maestranza Integral,CD Santiago,2023-10-19,18,3869169.0,69645042.0,received
GR-20231019-001763,PO-20230827-001602,PO-20230827-001602-L01,SKU-00313,Tecfluid Norte,CD Santiago,2023-10-19,1,82092.0,82092.0,partial
GR-20231019-003061,PO-20230930-002764,PO-20230930-002764-L01,SKU-00524,Hydroline Andina,CD Santiago,2023-10-19,2,725301.0,1450602.0,partial
GR-20231020-002487,PO-20230924-002251,PO-20230924-002251-L01,SKU-00423,Maestranza Integral,CD Santiago,2023-10-20,30,5772.0,173160.0,received
GR-20231020-002922,PO-20230913-002640,PO-20230913-002640-L01,SKU-00497,Maestranza Integral,CD Santiago,2023-10-20,20,58212.0,1164240.0,received
GR-20231020-002987,PO-20231001-002700,PO-20231001-002700-L01,SKU-00509,Hydroline Andina,CD Santiago,2023-10-20,10,345591.0,3455910.0,received
GR-20231020-003963,PO-20230310-003558,PO-20230310-003558-L01,SKU-00666,Industrial Flow Partners,CD Santiago,2023-10-20,10,906269.0,9062690.0,received
GR-20231021-000474,PO-20230913-000439,PO-20230913-000439-L01,SKU-00086,Maestranza Integral,CD Santiago,2023-10-21,2,570047.0,1140094.0,partial
GR-20231021-001490,PO-20230801-001361,PO-20230801-001361-L01,SKU-00264,Andes Motion,CD Santiago,2023-10-21,2,246607.0,493214.0,received
GR-20231021-002091,PO-20230930-001901,PO-20230930-001901-L01,SKU-00375,Hydroline Andina,CD Santiago,2023-10-21,2,835821.0,1671642.0,received
GR-20231021-003717,PO-20230428-003341,PO-20230428-003341-L01,SKU-00622,Pacific Seal Supply,CD Santiago,2023-10-21,16,1689977.0,27039632.0,received
GR-20231021-003878,PO-20231006-003480,PO-20231006-003480-L01,SKU-00653,Hydroline Andina,CD Santiago,2023-10-21,4,599955.0,2399820.0,received
GR-20231022-001227,PO-20230829-001118,PO-20230829-001118-L01,SKU-00214,Tecfluid Norte,CD Santiago,2023-10-22,10,1777497.0,17774970.0,received
GR-20231022-002159,PO-20230227-001963,PO-20230227-001963-L01,SKU-00381,Industrial Flow Partners,CD Santiago,2023-10-22,2,1543866.0,3087732.0,received
GR-20231022-002260,PO-20231002-002051,PO-20231002-002051-L01,SKU-00394,Hydroline Andina,CD Santiago,2023-10-22,4,621531.0,2486124.0,partial
GR-20231022-002573,PO-20231003-002330,PO-20231003-002330-L01,SKU-00441,Hydroline Andina,CD Santiago,2023-10-22,5,912321.0,4561605.0,received
GR-20231022-002790,PO-20231001-002519,PO-20231001-002519-L01,SKU-00480,Hydroline Andina,CD Santiago,2023-10-22,5,1364475.0,6822375.0,received
GR-20231023-000642,PO-20230825-000594,PO-20230825-000594-L01,SKU-00122,Tecfluid Norte,CD Santiago,2023-10-23,17,69541.0,1182197.0,partial
GR-20231023-001025,PO-20230911-000933,PO-20230911-000933-L01,SKU-00178,Tecfluid Norte,CD Santiago,2023-10-23,5,257347.0,1286735.0,received
GR-20231023-001288,PO-20230412-001176,PO-20230412-001176-L01,SKU-00223,Industrial Flow Partners,CD Santiago,2023-10-23,18,864164.0,15554952.0,received
GR-20231023-003470,PO-20230810-003124,PO-20230810-003124-L01,SKU-00583,Andes Motion,CD Santiago,2023-10-23,10,374078.0,3740780.0,received
GR-20231023-004071,PO-20230911-003657,PO-20230911-003657-L01,SKU-00690,Maestranza Integral,CD Santiago,2023-10-23,4,1350279.0,5401116.0,received
GR-20231023-004552,PO-20230917-004091,PO-20230917-004091-L01,SKU-00781,Maestranza Integral,CD Santiago,2023-10-23,5,455117.0,2275585.0,received
GR-20231024-000534,PO-20230830-000492,PO-20230830-000492-L01,SKU-00099,Tecfluid Norte,CD Santiago,2023-10-24,10,1913925.0,19139250.0,received
GR-20231024-002664,PO-20230516-002408,PO-20230516-002408-L01,SKU-00456,Pacific Seal Supply,CD Santiago,2023-10-24,2,1223158.0,2446316.0,received
GR-20231025-002054,PO-20230502-001868,PO-20230502-001868-L01,SKU-00373,Industrial Flow Partners,CD Santiago,2023-10-25,2,662357.0,1324714.0,partial
GR-20231025-002950,PO-20230711-002666,PO-20230711-002666-L01,SKU-00504,Andes Motion,CD Santiago,2023-10-25,4,873598.0,3494392.0,received
GR-20231025-004511,PO-20230908-004055,PO-20230908-004055-L01,SKU-00775,Maestranza Integral,CD Santiago,2023-10-25,1,284519.0,284519.0,received
GR-20231026-000126,PO-20230418-000116,PO-20230418-000116-L01,SKU-00027,Industrial Flow Partners,CD Santiago,2023-10-26,2,984223.0,1968446.0,received
GR-20231026-000448,PO-20230429-000413,PO-20230429-000413-L01,SKU-00081,Pacific Seal Supply,CD Santiago,2023-10-26,5,164503.0,822515.0,received
GR-20231026-000744,PO-20230720-000687,PO-20230720-000687-L01,SKU-00135,Andes Motion,CD Santiago,2023-10-26,35,4763471.0,166721485.0,received
GR-20231026-001764,PO-20230827-001602,PO-20230827-001602-L01,SKU-00313,Tecfluid Norte,CD Santiago,2023-10-26,2,82092.0,164184.0,received
GR-20231026-002028,PO-20230706-001845,PO-20230706-001845-L01,SKU-00369,Andes Motion,CD Santiago,2023-10-26,5,394981.0,1974905.0,received
GR-20231026-002731,PO-20230421-002468,PO-20230421-002468-L01,SKU-00470,Industrial Flow Partners,CD Santiago,2023-10-26,2,357942.0,715884.0,received
GR-20231026-003127,PO-20230726-002823,PO-20230726-002823-L01,SKU-00536,Andes Motion,CD Santiago,2023-10-26,26,376886.0,9799036.0,received
GR-20231026-003508,PO-20231005-003156,PO-20231005-003156-L01,SKU-00587,Hydroline Andina,CD Santiago,2023-10-26,30,520255.0,15607650.0,received
GR-20231026-003787,PO-20231011-003399,PO-20231011-003399-L01,SKU-00636,Hydroline Andina,CD Santiago,2023-10-26,5,495854.0,2479270.0,received
GR-20231027-003964,PO-20230427-003559,PO-20230427-003559-L01,SKU-00666,Industrial Flow Partners,CD Santiago,2023-10-27,60,911081.0,54664860.0,received
GR-20231028-000107,PO-20230513-000098,PO-20230513-000098-L01,SKU-00023,Industrial Flow Partners,CD Santiago,2023-10-28,4,184765.0,739060.0,received
GR-20231028-001422,PO-20230604-001299,PO-20230604-001299-L01,SKU-00253,Pacific Seal Supply,CD Santiago,2023-10-28,6,219207.0,1315242.0,received
GR-20231028-002302,PO-20230831-002090,PO-20230831-002090-L01,SKU-00397,Tecfluid Norte,CD Santiago,2023-10-28,18,1030954.0,18557172.0,received
GR-20231028-002944,PO-20230826-002661,PO-20230826-002661-L01,SKU-00502,Andes Motion,CD Santiago,2023-10-28,4,242101.0,968404.0,received
GR-20231028-003141,PO-20230508-002835,PO-20230508-002835-L01,SKU-00537,Pacific Seal Supply,CD Santiago,2023-10-28,20,417419.0,8348380.0,received
GR-20231029-000390,PO-20231009-000363,PO-20231009-000363-L01,SKU-00070,Hydroline Andina,CD Santiago,2023-10-29,7,1136876.0,7958132.0,received
GR-20231029-001377,PO-20230514-001255,PO-20230514-001255-L01,SKU-00241,Pacific Seal Supply,CD Santiago,2023-10-29,38,3196977.0,121485126.0,received
GR-20231029-002144,PO-20231007-001948,PO-20231007-001948-L01,SKU-00380,Hydroline Andina,CD Santiago,2023-10-29,20,5742840.0,114856800.0,received
GR-20231029-002946,PO-20230518-002663,PO-20230518-002663-L01,SKU-00503,Pacific Seal Supply,CD Santiago,2023-10-29,2,555867.0,1111734.0,partial
GR-20231030-001184,PO-20230709-001080,PO-20230709-001080-L01,SKU-00205,Pacific Seal Supply,CD Santiago,2023-10-30,4,410015.0,1640060.0,received
GR-20231030-001712,PO-20231009-001557,PO-20231009-001557-L01,SKU-00306,Hydroline Andina,CD Santiago,2023-10-30,5,2590033.0,12950165.0,received
GR-20231030-002219,PO-20230925-002015,PO-20230925-002015-L01,SKU-00391,Maestranza Integral,CD Santiago,2023-10-30,14,218865.0,3064110.0,received
GR-20231030-003062,PO-20230930-002764,PO-20230930-002764-L01,SKU-00524,Hydroline Andina,CD Santiago,2023-10-30,2,725301.0,1450602.0,received
GR-20231030-003268,PO-20231010-002948,PO-20231010-002948-L01,SKU-00554,Hydroline Andina,CD Santiago,2023-10-30,10,902818.0,9028180.0,partial
GR-20231030-003588,PO-20230919-003229,PO-20230919-003229-L01,SKU-00603,Maestranza Integral,CD Santiago,2023-10-30,3,6008129.0,18024387.0,received
GR-20231030-004121,PO-20230914-003705,PO-20230914-003705-L01,SKU-00699,Tecfluid Norte,CD Santiago,2023-10-30,30,279094.0,8372820.0,received
GR-20231030-004282,PO-20230731-003850,PO-20230731-003850-L01,SKU-00733,Andes Motion,CD Santiago,2023-10-30,10,292399.0,2923990.0,received
GR-20231031-000402,PO-20230501-000373,PO-20230501-000373-L01,SKU-00071,Pacific Seal Supply,CD Santiago,2023-10-31,2,204012.0,408024.0,received
GR-20231031-001114,PO-20230926-001017,PO-20230926-001017-L01,SKU-00196,Maestranza Integral,CD Santiago,2023-10-31,20,4278224.0,85564480.0,received
GR-20231031-001461,PO-20230413-001336,PO-20230413-001336-L01,SKU-00262,Industrial Flow Partners,CD Santiago,2023-10-31,1,56499.0,56499.0,partial
GR-20231031-001865,PO-20230505-001696,PO-20230505-001696-L01,SKU-00341,Industrial Flow Partners,CD Santiago,2023-10-31,15,142063.0,2130945.0,received
GR-20231031-003206,PO-20230604-002894,PO-20230604-002894-L01,SKU-00543,Industrial Flow Partners,CD Santiago,2023-10-31,2,181144.0,362288.0,received
GR-20231031-004303,PO-20231011-003869,PO-20231011-003869-L01,SKU-00734,Hydroline Andina,CD Santiago,2023-10-31,15,777406.0,11661090.0,received
GR-20231101-000015,PO-20231009-000014,PO-20231009-000014-L01,SKU-00005,Hydroline Andina,CD Santiago,2023-11-01,2,936567.0,1873134.0,received
GR-20231101-002370,PO-20230829-002149,PO-20230829-002149-L01,SKU-00409,Tecfluid Norte,CD Santiago,2023-11-01,4,3305793.0,13223172.0,received
GR-20231101-002387,PO-20230909-002163,PO-20230909-002163-L01,SKU-00412,Tecfluid Norte,CD Santiago,2023-11-01,18,1960465.0,35288370.0,received
GR-20231101-002699,PO-20230929-002440,PO-20230929-002440-L01,SKU-00461,Maestranza Integral,CD Santiago,2023-11-01,7,3302614.0,23118298.0,received
GR-20231101-003251,PO-20230930-002933,PO-20230930-002933-L01,SKU-00553,Maestranza Integral,CD Santiago,2023-11-01,2,1800054.0,3600108.0,partial
GR-20231101-004667,PO-20230831-004199,PO-20230831-004199-L01,SKU-00793,Tecfluid Norte,CD Santiago,2023-11-01,5,1001485.0,5007425.0,received
GR-20231101-004678,PO-20230714-004208,PO-20230714-004208-L01,SKU-00794,Andes Motion,CD Santiago,2023-11-01,1,508611.0,508611.0,received
GR-20231102-000373,PO-20230427-000346,PO-20230427-000346-L01,SKU-00069,Industrial Flow Partners,CD Santiago,2023-11-02,2,1339350.0,2678700.0,received
GR-20231102-000693,PO-20231008-000640,PO-20231008-000640-L01,SKU-00127,Hydroline Andina,CD Santiago,2023-11-02,2,1688342.0,3376684.0,received
GR-20231102-003174,PO-20231009-002865,PO-20231009-002865-L01,SKU-00540,Hydroline Andina,CD Santiago,2023-11-02,20,200805.0,4016100.0,partial
GR-20231102-003702,PO-20231013-003328,PO-20231013-003328-L01,SKU-00618,Hydroline Andina,CD Santiago,2023-11-02,2,1474771.0,2949542.0,partial
GR-20231103-000318,PO-20230906-000296,PO-20230906-000296-L01,SKU-00062,Tecfluid Norte,CD Santiago,2023-11-03,40,78654.0,3146160.0,received
GR-20231103-000855,PO-20230928-000786,PO-20230928-000786-L01,SKU-00152,Maestranza Integral,CD Santiago,2023-11-03,4,343427.0,1373708.0,received
GR-20231103-001000,PO-20230812-000911,PO-20230812-000911-L01,SKU-00171,Andes Motion,CD Santiago,2023-11-03,5,2269932.0,11349660.0,received
GR-20231103-001195,PO-20231010-001089,PO-20231010-001089-L01,SKU-00206,Hydroline Andina,CD Santiago,2023-11-03,2,1356721.0,2713442.0,received
GR-20231103-002757,PO-20230627-002490,PO-20230627-002490-L01,SKU-00473,Pacific Seal Supply,CD Santiago,2023-11-03,10,363855.0,3638550.0,received
GR-20231103-004526,PO-20230818-004068,PO-20230818-004068-L01,SKU-00777,Andes Motion,CD Santiago,2023-11-03,20,136412.0,2728240.0,received
GR-20231103-004606,PO-20231014-004141,PO-20231014-004141-L01,SKU-00784,Hydroline Andina,CD Santiago,2023-11-03,8,2533026.0,20264208.0,received
GR-20231104-002261,PO-20231002-002051,PO-20231002-002051-L01,SKU-00394,Hydroline Andina,CD Santiago,2023-11-04,4,621531.0,2486124.0,received
GR-20231104-002791,PO-20231016-002520,PO-20231016-002520-L01,SKU-00480,Hydroline Andina,CD Santiago,2023-11-04,25,1412637.0,35315925.0,received
GR-20231104-004621,PO-20231005-004156,PO-20231005-004156-L01,SKU-00785,Maestranza Integral,CD Santiago,2023-11-04,4,311861.0,1247444.0,received
GR-20231105-000056,PO-20230513-000050,PO-20230513-000050-L01,SKU-00015,Industrial Flow Partners,CD Santiago,2023-11-05,20,3609759.0,72195180.0,received
GR-20231105-000475,PO-20230913-000439,PO-20230913-000439-L01,SKU-00086,Maestranza Integral,CD Santiago,2023-11-05,2,570047.0,1140094.0,received
GR-20231105-000643,PO-20230825-000594,PO-20230825-000594-L01,SKU-00122,Tecfluid Norte,CD Santiago,2023-11-05,9,69541.0,625869.0,received
GR-20231105-004077,PO-20230808-003663,PO-20230808-003663-L01,SKU-00692,Andes Motion,CD Santiago,2023-11-05,5,5127593.0,25637965.0,received
GR-20231106-000280,PO-20230807-000261,PO-20230807-000261-L01,SKU-00058,Andes Motion,CD Santiago,2023-11-06,10,432556.0,4325560.0,received
GR-20231106-000295,PO-20231002-000276,PO-20231002-000276-L01,SKU-00060,Maestranza Integral,CD Santiago,2023-11-06,10,115666.0,1156660.0,received
GR-20231106-001378,PO-20230606-001256,PO-20230606-001256-L01,SKU-00241,Pacific Seal Supply,CD Santiago,2023-11-06,40,3005843.0,120233720.0,received
GR-20231106-003269,PO-20231010-002948,PO-20231010-002948-L01,SKU-00554,Hydroline Andina,CD Santiago,2023-11-06,10,902818.0,9028180.0,received
GR-20231107-001448,PO-20230919-001323,PO-20230919-001323-L01,SKU-00257,Tecfluid Norte,CD Santiago,2023-11-07,10,109479.0,1094790.0,received
