transfer_id,sku,source_location,destination_location,ship_date,expected_receipt_date,receipt_date,transfer_qty,transfer_status
TR-20230731-017662,SKU-00786,CD Santiago,Santiago,2023-07-31,2023-08-01,2023-08-01,2,received
TR-20230801-000418,SKU-00028,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-04,2,received
TR-20230801-000714,SKU-00051,CD Santiago,Lima,2023-08-01,2023-08-08,2023-08-10,2,received
TR-20230801-001031,SKU-00062,CD Santiago,Lima,2023-08-01,2023-08-08,2023-08-09,3,received
TR-20230801-001245,SKU-00067,CD Santiago,Santiago,2023-08-01,2023-08-02,2023-08-02,2,received
TR-20230801-002032,SKU-00106,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-05,2,received
TR-20230801-002383,SKU-00122,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-04,2,received
TR-20230801-002872,SKU-00136,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-03,2,received
TR-20230801-004139,SKU-00202,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-03,2,received
TR-20230801-005871,SKU-00291,CD Santiago,Antofagasta,2023-08-01,2023-08-05,2023-08-06,1,received
TR-20230801-010734,SKU-00487,CD Santiago,Lima,2023-08-01,2023-08-08,2023-08-08,3,received
TR-20230801-010912,SKU-00488,CD Santiago,Santiago,2023-08-01,2023-08-02,2023-08-02,2,received
TR-20230801-011026,SKU-00492,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-03,3,received
TR-20230801-011354,SKU-00502,CD Santiago,Antofagasta,2023-08-01,2023-08-05,2023-08-04,2,received
TR-20230801-011746,SKU-00529,CD Santiago,Santiago,2023-08-01,2023-08-02,2023-08-02,2,received
TR-20230801-011959,SKU-00537,CD Santiago,Lima,2023-08-01,2023-08-08,2023-08-09,2,received
TR-20230801-012954,SKU-00579,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-03,1,received
TR-20230801-013208,SKU-00582,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-04,2,received
TR-20230801-013651,SKU-00605,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-06,1,received
TR-20230801-014197,SKU-00622,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-03,2,received
TR-20230801-014449,SKU-00636,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-04,1,received
TR-20230801-014954,SKU-00651,CD Santiago,Lima,2023-08-01,2023-08-08,2023-08-05,2,received
TR-20230801-016906,SKU-00759,CD Santiago,Antofagasta,2023-08-01,2023-08-05,2023-08-03,2,received
TR-20230801-017063,SKU-00769,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-03,2,received
TR-20230801-017064,SKU-00769,CD Santiago,Copiapó,2023-08-01,2023-08-04,2023-08-03,1,received
TR-20230801-017185,SKU-00777,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-04,3,received
TR-20230801-017429,SKU-00783,CD Santiago,Concepción,2023-08-01,2023-08-04,2023-08-03,4,received
TR-20230801-017991,SKU-00798,CD Santiago,Antofagasta,2023-08-01,2023-08-05,2023-08-07,3,received
TR-20230802-000552,SKU-00038,CD Santiago,Antofagasta,2023-08-02,2023-08-06,2023-08-09,2,received
TR-20230802-004112,SKU-00201,CD Santiago,Copiapó,2023-08-02,2023-08-05,2023-08-07,1,received
TR-20230802-004408,SKU-00218,CD Santiago,Lima,2023-08-02,2023-08-09,2023-08-11,2,received
TR-20230802-006692,SKU-00339,CD Santiago,Santiago,2023-08-02,2023-08-03,2023-08-03,1,received
TR-20230802-008327,SKU-00396,CD Santiago,Lima,2023-08-02,2023-08-09,2023-08-10,3,received
TR-20230802-009895,SKU-00455,CD Santiago,Lima,2023-08-02,2023-08-09,2023-08-07,2,received
TR-20230802-010510,SKU-00481,CD Santiago,Concepción,2023-08-02,2023-08-05,2023-08-06,2,received
TR-20230802-011874,SKU-00536,CD Santiago,Santiago,2023-08-02,2023-08-03,2023-08-03,3,received
TR-20230802-012155,SKU-00540,CD Santiago,Copiapó,2023-08-02,2023-08-05,2023-08-04,2,received
TR-20230802-012512,SKU-00554,CD Santiago,Concepción,2023-08-02,2023-08-05,2023-08-07,1,received
TR-20230802-014641,SKU-00641,CD Santiago,Santiago,2023-08-02,2023-08-03,2023-08-04,4,received
TR-20230802-017430,SKU-00783,CD Santiago,Antofagasta,2023-08-02,2023-08-06,2023-08-07,3,received
TR-20230803-002384,SKU-00122,CD Santiago,Santiago,2023-08-03,2023-08-04,2023-08-04,2,received
TR-20230803-003234,SKU-00156,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-09,4,received
TR-20230803-003840,SKU-00195,CD Santiago,Concepción,2023-08-03,2023-08-06,2023-08-05,2,received
TR-20230803-004613,SKU-00223,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-06,2,received
TR-20230803-005872,SKU-00291,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-05,3,received
TR-20230803-005873,SKU-00291,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-10,4,received
TR-20230803-006806,SKU-00349,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-08,1,received
TR-20230803-007508,SKU-00378,CD Santiago,Antofagasta,2023-08-03,2023-08-07,2023-08-05,3,received
TR-20230803-007509,SKU-00378,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-11,4,received
TR-20230803-008923,SKU-00415,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-05,1,received
TR-20230803-008943,SKU-00416,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-05,1,received
TR-20230803-009485,SKU-00434,CD Santiago,Concepción,2023-08-03,2023-08-06,2023-08-05,2,received
TR-20230803-010735,SKU-00487,CD Santiago,Antofagasta,2023-08-03,2023-08-07,2023-08-07,4,received
TR-20230803-011140,SKU-00494,CD Santiago,Copiapó,2023-08-03,2023-08-06,2023-08-05,4,received
TR-20230803-011960,SKU-00537,CD Santiago,Antofagasta,2023-08-03,2023-08-07,2023-08-06,2,received
TR-20230803-012156,SKU-00540,CD Santiago,Concepción,2023-08-03,2023-08-06,2023-08-05,2,received
TR-20230803-012313,SKU-00541,CD Santiago,Concepción,2023-08-03,2023-08-06,2023-08-07,1,received
TR-20230803-014014,SKU-00617,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-11,1,received
TR-20230803-014642,SKU-00641,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-10,3,received
TR-20230803-014955,SKU-00651,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-10,4,received
TR-20230803-015272,SKU-00665,CD Santiago,Santiago,2023-08-03,2023-08-04,2023-08-04,3,received
TR-20230803-016123,SKU-00707,CD Santiago,Lima,2023-08-03,2023-08-10,2023-08-10,2,received
TR-20230803-017686,SKU-00787,CD Santiago,Concepción,2023-08-03,2023-08-06,2023-08-06,2,received
TR-20230804-001726,SKU-00086,CD Santiago,Lima,2023-08-04,2023-08-11,2023-08-13,3,received
TR-20230804-003235,SKU-00156,CD Santiago,Copiapó,2023-08-04,2023-08-07,2023-08-08,3,received
TR-20230804-003720,SKU-00181,CD Santiago,Copiapó,2023-08-04,2023-08-07,2023-08-08,2,received
TR-20230804-004399,SKU-00217,CD Santiago,Antofagasta,2023-08-04,2023-08-08,2023-08-09,2,received
TR-20230804-010031,SKU-00456,CD Santiago,Santiago,2023-08-04,2023-08-05,2023-08-05,2,received
TR-20230804-010550,SKU-00486,CD Santiago,Lima,2023-08-04,2023-08-11,2023-08-10,2,received
TR-20230804-012799,SKU-00567,CD Santiago,Concepción,2023-08-04,2023-08-07,2023-08-07,2,received
TR-20230804-013306,SKU-00583,CD Santiago,Lima,2023-08-04,2023-08-11,2023-08-13,2,received
TR-20230804-013705,SKU-00608,CD Santiago,Santiago,2023-08-04,2023-08-05,2023-08-06,2,received
TR-20230804-014015,SKU-00617,CD Santiago,Santiago,2023-08-04,2023-08-05,2023-08-05,1,received
TR-20230804-014341,SKU-00626,CD Santiago,Santiago,2023-08-04,2023-08-05,2023-08-05,1,received
TR-20230804-016151,SKU-00710,CD Santiago,Lima,2023-08-04,2023-08-11,2023-08-14,2,received
TR-20230804-016374,SKU-00730,CD Santiago,Antofagasta,2023-08-04,2023-08-08,2023-08-06,2,received
TR-20230804-017992,SKU-00798,CD Santiago,Santiago,2023-08-04,2023-08-05,2023-08-06,2,received
TR-20230805-000163,SKU-00015,CD Santiago,Antofagasta,2023-08-05,2023-08-09,2023-08-07,6,received
TR-20230805-000164,SKU-00015,CD Santiago,Concepción,2023-08-05,2023-08-08,2023-08-08,8,received
TR-20230805-000165,SKU-00015,CD Santiago,Santiago,2023-08-05,2023-08-06,2023-08-06,3,received
TR-20230806-005662,SKU-00284,CD Santiago,Copiapó,2023-08-06,2023-08-09,2023-08-08,2,received
TR-20230806-008474,SKU-00397,CD Santiago,Antofagasta,2023-08-06,2023-08-10,2023-08-09,2,received
TR-20230806-008475,SKU-00397,CD Santiago,Lima,2023-08-06,2023-08-13,2023-08-13,1,received
TR-20230806-008476,SKU-00397,CD Santiago,Santiago,2023-08-06,2023-08-07,2023-08-07,1,received
TR-20230807-000481,SKU-00031,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-16,1,received
TR-20230807-001821,SKU-00097,CD Santiago,Antofagasta,2023-08-07,2023-08-11,2023-08-10,1,received
TR-20230807-002385,SKU-00122,CD Santiago,Antofagasta,2023-08-07,2023-08-11,2023-08-12,3,received
TR-20230807-003236,SKU-00156,CD Santiago,Antofagasta,2023-08-07,2023-08-11,2023-08-12,2,received
TR-20230807-003632,SKU-00170,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-12,1,received
TR-20230807-004140,SKU-00202,CD Santiago,Santiago,2023-08-07,2023-08-08,2023-08-08,1,received
TR-20230807-004980,SKU-00241,CD Santiago,Antofagasta,2023-08-07,2023-08-11,2023-08-11,4,received
TR-20230807-005291,SKU-00257,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-13,2,received
TR-20230807-005506,SKU-00275,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-09,1,received
TR-20230807-006784,SKU-00347,CD Santiago,Santiago,2023-08-07,2023-08-08,2023-08-09,2,received
TR-20230807-007795,SKU-00380,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-10,2,received
TR-20230807-008328,SKU-00396,CD Santiago,Copiapó,2023-08-07,2023-08-10,2023-08-10,2,received
TR-20230807-009486,SKU-00434,CD Santiago,Santiago,2023-08-07,2023-08-08,2023-08-09,2,received
TR-20230807-010032,SKU-00456,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-15,2,received
TR-20230807-012157,SKU-00540,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-09,2,received
TR-20230807-012158,SKU-00540,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-11,3,received
TR-20230807-012314,SKU-00541,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-09,2,received
TR-20230807-012513,SKU-00554,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-13,1,received
TR-20230807-013307,SKU-00583,CD Santiago,Antofagasta,2023-08-07,2023-08-11,2023-08-09,1,received
TR-20230807-014198,SKU-00622,CD Santiago,Copiapó,2023-08-07,2023-08-10,2023-08-09,2,received
TR-20230807-015211,SKU-00664,CD Santiago,Concepción,2023-08-07,2023-08-10,2023-08-11,1,received
TR-20230807-015374,SKU-00666,CD Santiago,Santiago,2023-08-07,2023-08-08,2023-08-08,1,received
TR-20230807-015813,SKU-00693,CD Santiago,Lima,2023-08-07,2023-08-14,2023-08-15,3,received
TR-20230808-000020,SKU-00006,CD Santiago,Antofagasta,2023-08-08,2023-08-12,2023-08-10,2,received
TR-20230808-005874,SKU-00291,CD Santiago,Antofagasta,2023-08-08,2023-08-12,2023-08-13,3,received
TR-20230808-005875,SKU-00291,CD Santiago,Santiago,2023-08-08,2023-08-09,2023-08-10,2,received
TR-20230808-010241,SKU-00471,CD Santiago,Concepción,2023-08-08,2023-08-11,2023-08-12,1,received
TR-20230808-010736,SKU-00487,CD Santiago,Antofagasta,2023-08-08,2023-08-12,2023-08-12,6,received
TR-20230808-011499,SKU-00509,CD Santiago,Lima,2023-08-08,2023-08-15,2023-08-14,2,received
TR-20230808-011500,SKU-00509,CD Santiago,Santiago,2023-08-08,2023-08-09,2023-08-09,2,received
TR-20230808-012655,SKU-00556,CD Santiago,Antofagasta,2023-08-08,2023-08-12,2023-08-13,1,received
TR-20230808-012800,SKU-00567,CD Santiago,Concepción,2023-08-08,2023-08-11,2023-08-11,1,received
TR-20230808-013077,SKU-00581,CD Santiago,Concepción,2023-08-08,2023-08-11,2023-08-10,2,received
TR-20230808-014016,SKU-00617,CD Santiago,Copiapó,2023-08-08,2023-08-11,2023-08-13,1,received
TR-20230808-014199,SKU-00622,CD Santiago,Santiago,2023-08-08,2023-08-09,2023-08-10,2,received
TR-20230808-015877,SKU-00694,CD Santiago,Copiapó,2023-08-08,2023-08-11,2023-08-10,2,received
TR-20230808-016801,SKU-00749,CD Santiago,Antofagasta,2023-08-08,2023-08-12,2023-08-10,2,received
TR-20230809-001501,SKU-00072,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-18,1,received
TR-20230809-001956,SKU-00103,CD Santiago,Antofagasta,2023-08-09,2023-08-13,2023-08-12,2,received
TR-20230809-002536,SKU-00124,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-14,2,received
TR-20230809-003481,SKU-00165,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-18,2,received
TR-20230809-003670,SKU-00173,CD Santiago,Santiago,2023-08-09,2023-08-10,2023-08-11,2,received
TR-20230809-004321,SKU-00214,CD Santiago,Copiapó,2023-08-09,2023-08-12,2023-08-12,2,received
TR-20230809-004322,SKU-00214,CD Santiago,Santiago,2023-08-09,2023-08-10,2023-08-10,2,received
TR-20230809-004798,SKU-00235,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-16,2,received
TR-20230809-006278,SKU-00311,CD Santiago,Concepción,2023-08-09,2023-08-12,2023-08-14,1,received
TR-20230809-007510,SKU-00378,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-13,3,received
TR-20230809-008888,SKU-00413,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-15,3,received
TR-20230809-009896,SKU-00455,CD Santiago,Copiapó,2023-08-09,2023-08-12,2023-08-11,2,received
TR-20230809-011501,SKU-00509,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-18,2,received
TR-20230809-011961,SKU-00537,CD Santiago,Antofagasta,2023-08-09,2023-08-13,2023-08-13,3,received
TR-20230809-012514,SKU-00554,CD Santiago,Concepción,2023-08-09,2023-08-12,2023-08-13,2,received
TR-20230809-013078,SKU-00581,CD Santiago,Antofagasta,2023-08-09,2023-08-13,2023-08-14,3,received
TR-20230809-014200,SKU-00622,CD Santiago,Concepción,2023-08-09,2023-08-12,2023-08-13,3,received
TR-20230809-016180,SKU-00712,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-15,2,received
TR-20230809-017186,SKU-00777,CD Santiago,Lima,2023-08-09,2023-08-16,2023-08-18,4,received
TR-20230810-000859,SKU-00060,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-14,1,received
TR-20230810-003237,SKU-00156,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-13,2,received
TR-20230810-005424,SKU-00264,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-12,3,received
TR-20230810-006218,SKU-00308,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-12,2,received
TR-20230810-006394,SKU-00321,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-11,2,received
TR-20230810-006976,SKU-00353,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-12,1,received
TR-20230810-007039,SKU-00355,CD Santiago,Lima,2023-08-10,2023-08-17,2023-08-14,3,received
TR-20230810-007110,SKU-00361,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-17,2,received
TR-20230810-007111,SKU-00361,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-12,2,received
TR-20230810-007183,SKU-00366,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-12,2,received
TR-20230810-007796,SKU-00380,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-13,4,received
TR-20230810-007797,SKU-00380,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-13,3,received
TR-20230810-008477,SKU-00397,CD Santiago,Lima,2023-08-10,2023-08-17,2023-08-15,1,received
TR-20230810-008944,SKU-00416,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-13,2,received
TR-20230810-009651,SKU-00442,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-12,1,received
TR-20230810-009700,SKU-00447,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-11,2,received
TR-20230810-010411,SKU-00480,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-12,3,received
TR-20230810-010737,SKU-00487,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-12,2,received
TR-20230810-011027,SKU-00492,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-14,1,received
TR-20230810-012159,SKU-00540,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-15,2,received
TR-20230810-013079,SKU-00581,CD Santiago,Lima,2023-08-10,2023-08-17,2023-08-17,1,received
TR-20230810-013209,SKU-00582,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-12,2,received
TR-20230810-014201,SKU-00622,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-13,2,received
TR-20230810-014278,SKU-00623,CD Santiago,Concepción,2023-08-10,2023-08-13,2023-08-14,2,received
TR-20230810-014478,SKU-00638,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-13,1,received
TR-20230810-015375,SKU-00666,CD Santiago,Copiapó,2023-08-10,2023-08-13,2023-08-12,2,received
TR-20230810-016983,SKU-00765,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-11,1,received
TR-20230810-017993,SKU-00798,CD Santiago,Antofagasta,2023-08-10,2023-08-14,2023-08-15,3,received
TR-20230810-017994,SKU-00798,CD Santiago,Santiago,2023-08-10,2023-08-11,2023-08-11,2,received
TR-20230811-000285,SKU-00017,CD Santiago,Copiapó,2023-08-11,2023-08-14,2023-08-16,1,received
TR-20230811-000482,SKU-00031,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-13,1,received
TR-20230811-001032,SKU-00062,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-15,2,received
TR-20230811-001033,SKU-00062,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-13,2,received
TR-20230811-002667,SKU-00129,CD Santiago,Lima,2023-08-11,2023-08-18,2023-08-21,2,received
TR-20230811-003238,SKU-00156,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-12,3,received
TR-20230811-005876,SKU-00291,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-13,2,received
TR-20230811-006078,SKU-00300,CD Santiago,Antofagasta,2023-08-11,2023-08-15,2023-08-15,2,received
TR-20230811-008117,SKU-00392,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-12,3,received
TR-20230811-008750,SKU-00405,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-13,1,received
TR-20230811-010946,SKU-00489,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-15,2,received
TR-20230811-011502,SKU-00509,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-14,2,received
TR-20230811-011503,SKU-00509,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-12,2,received
TR-20230811-011747,SKU-00529,CD Santiago,Lima,2023-08-11,2023-08-18,2023-08-15,2,received
TR-20230811-013816,SKU-00611,CD Santiago,Copiapó,2023-08-11,2023-08-14,2023-08-13,1,received
TR-20230811-014956,SKU-00651,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-13,2,received
TR-20230811-015651,SKU-00682,CD Santiago,Santiago,2023-08-11,2023-08-12,2023-08-12,1,received
TR-20230811-016618,SKU-00736,CD Santiago,Lima,2023-08-11,2023-08-18,2023-08-20,2,received
TR-20230811-016854,SKU-00753,CD Santiago,Concepción,2023-08-11,2023-08-14,2023-08-16,1,received
TR-20230813-001652,SKU-00081,CD Santiago,Lima,2023-08-13,2023-08-20,2023-08-19,2,received
TR-20230813-009285,SKU-00423,CD Santiago,Antofagasta,2023-08-13,2023-08-17,2023-08-16,8,received
TR-20230813-009286,SKU-00423,CD Santiago,Concepción,2023-08-13,2023-08-16,2023-08-15,3,received
TR-20230813-009287,SKU-00423,CD Santiago,Santiago,2023-08-13,2023-08-14,2023-08-15,4,received
TR-20230814-000166,SKU-00015,CD Santiago,Antofagasta,2023-08-14,2023-08-18,2023-08-19,3,received
TR-20230814-001373,SKU-00070,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-18,2,received
TR-20230814-002033,SKU-00106,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230814-002386,SKU-00122,CD Santiago,Lima,2023-08-14,2023-08-21,2023-08-23,2,received
TR-20230814-002651,SKU-00128,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230814-004614,SKU-00223,CD Santiago,Santiago,2023-08-14,2023-08-15,2023-08-15,3,received
TR-20230814-005172,SKU-00245,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-19,2,received
TR-20230814-006113,SKU-00303,CD Santiago,Antofagasta,2023-08-14,2023-08-18,2023-08-16,2,received
TR-20230814-006599,SKU-00335,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-18,2,received
TR-20230814-008020,SKU-00389,CD Santiago,Santiago,2023-08-14,2023-08-15,2023-08-15,1,received
TR-20230814-009897,SKU-00455,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230814-010033,SKU-00456,CD Santiago,Antofagasta,2023-08-14,2023-08-18,2023-08-20,1,received
TR-20230814-011141,SKU-00494,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,3,received
TR-20230814-011269,SKU-00497,CD Santiago,Lima,2023-08-14,2023-08-21,2023-08-21,1,received
TR-20230814-011338,SKU-00499,CD Santiago,Lima,2023-08-14,2023-08-21,2023-08-21,2,received
TR-20230814-012515,SKU-00554,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230814-013308,SKU-00583,CD Santiago,Lima,2023-08-14,2023-08-21,2023-08-23,3,received
TR-20230814-014342,SKU-00626,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-17,2,received
TR-20230814-014426,SKU-00635,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-17,2,received
TR-20230814-014643,SKU-00641,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-18,2,received
TR-20230814-014751,SKU-00643,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-17,1,received
TR-20230814-014957,SKU-00651,CD Santiago,Santiago,2023-08-14,2023-08-15,2023-08-15,3,received
TR-20230814-016414,SKU-00733,CD Santiago,Antofagasta,2023-08-14,2023-08-18,2023-08-19,1,received
TR-20230814-016523,SKU-00734,CD Santiago,Antofagasta,2023-08-14,2023-08-18,2023-08-16,1,received
TR-20230814-017187,SKU-00777,CD Santiago,Concepción,2023-08-14,2023-08-17,2023-08-16,4,received
TR-20230814-017251,SKU-00780,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230814-017431,SKU-00783,CD Santiago,Copiapó,2023-08-14,2023-08-17,2023-08-16,2,received
TR-20230815-000483,SKU-00031,CD Santiago,Santiago,2023-08-15,2023-08-16,2023-08-16,1,received
TR-20230815-000553,SKU-00038,CD Santiago,Antofagasta,2023-08-15,2023-08-19,2023-08-21,3,received
TR-20230815-000715,SKU-00051,CD Santiago,Concepción,2023-08-15,2023-08-18,2023-08-20,2,received
